id,asymptomatic,presymptomatic,primary_school,retail,secondary_school,symptomatic,work,weights
2804,0.18571467097312663,0.8040380032718089,0.6242405103462595,1.0845981252910155,0.9355425793157308,0.4500345862899564,0.20789740654494818,3.134703971988757e-05
2805,0.20241060152093254,0.6644994023623498,0.6028702244541174,0.9399735854856162,0.9100628054700398,0.5281450884015093,0.19625200589189384,0.0024541767253974485
2806,0.19827711180828433,0.6991323857342087,0.5694134246831623,0.9914863628497297,0.8359646145389423,0.44002871822320333,0.20969139299303835,0.003908899839816451
2807,0.2136755565173461,0.700206777018361,0.633598181142114,1.0605773269185295,0.915658125313496,0.47173843830509804,0.19159789843752534,0.0020213468461512314
2808,0.1765380719892432,0.8860488651799825,0.584221744106252,1.0870046655559396,0.8711632686770808,0.31158188657800817,0.21366209483098156,0.00026874184817236635
2809,0.1614127284845573,0.9812015142130669,0.6316509500358476,1.1900804569542698,0.9707080801987757,0.20243598412533909,0.20651862243890773,0.00033795269990149655
2810,0.188444314130904,0.7951566808511126,0.6361429759769358,1.0806455538455992,0.9467866155991127,0.43588909594015735,0.20371698435419883,0.0031813602348820524
2811,0.18832186707225612,0.7458783535008311,0.598410453812888,1.0167328888839984,0.9035804568289697,0.4164495529071365,0.20499877806098793,0.0005546147373778635
2812,0.2121047962283492,0.5944820462605196,0.5471298219612057,0.8404683808531497,0.8056627259516981,0.5608014892820927,0.20217045152002966,0.001674847788200255
2813,0.20405159021417352,0.600657537557618,0.5692052622064843,0.9063011268164716,0.8463846229940127,0.562624708756064,0.20943434778450545,0.0006239724090523806
2814,0.19938820783049477,0.7858627670217003,0.6277906628965829,1.0775126446130072,0.9352669641223827,0.3610988785908964,0.18821861813460428,0.020299271500007782
2815,0.1793855352916521,0.8169376927911266,0.6178641303736321,1.115684884243717,0.9324773366944636,0.3783954328165618,0.21173975872952078,8.498878825716221e-05
2816,0.1976579031186236,0.6722734707409873,0.5985334098717906,0.993799906078296,0.9034159227560316,0.45266162828450635,0.20046886065593472,0.0014717836818556249
2817,0.2179733108887399,0.5359615504738056,0.6115057401649969,0.9185096636144042,0.9151740090394754,0.6001126147282583,0.19130313075672484,0.0002377506750329365
2818,0.20471215147379276,0.6822748027866815,0.5599091396758854,0.9212000438976097,0.8089550395475749,0.5062183723393295,0.20812813647358042,0.006419513611569557
2819,0.20852115622459436,0.6960954251449439,0.6247668885208673,1.0552099079650379,0.9385121545475666,0.4172007066212401,0.18725639236008917,0.027847022302369198
2820,0.19569695732497944,0.7255979370239607,0.5970498977906412,1.0021737285438075,0.8891389280725812,0.4477733568841849,0.2033264119725087,0.0006529342723250561
2821,0.19384688579820103,0.7021203693184876,0.5870682846158701,1.001718175278883,0.8605765013465323,0.4936967211381966,0.21476905668318583,0.0008374649178418768
2822,0.17224068420641617,0.8179052884592617,0.6348522281732529,1.073185938184061,0.9589927534547186,0.417821037582358,0.21189334264252493,0.0019137288959547737
2823,0.2097371248815769,0.5813470890481103,0.5455786626562831,0.8846996381383774,0.7972911077293492,0.56325947451604,0.211227613844721,0.0012827641072969398
2824,0.2233928371447966,0.48627954467569545,0.5997996001667326,0.8648544350089811,0.8944904772454024,0.6222388168358369,0.18855545285355158,0.0007974452453253682
2825,0.1952482499519837,0.6841229258728456,0.5933710596631232,0.9619638974436437,0.8728759815571667,0.5369040921413941,0.21162083298546633,0.00038645677713687056
2826,0.15511003502990617,0.9843616226521107,0.7420457951000697,1.2156518646766268,1.1296585713103762,0.3112167319579592,0.19463475965414911,1.4111196475083535e-05
2827,0.18983203778803545,0.875044637144992,0.5757643507001391,1.0839396374919192,0.8562787076346857,0.28431219254576096,0.20158689636397206,0.00301308161953971
2828,0.19302653319187674,0.7347982016551499,0.5923600234643899,1.0073934290306226,0.8923631584960334,0.4357289941851033,0.2037750708139116,0.001004747397778673
2829,0.17936032105857735,0.800853274874311,0.6701913987973781,1.1247231988487885,1.0457379302861591,0.37433362968016703,0.19340483532810598,9.632538839056976e-05
2830,0.19791114270732701,0.7001467992692214,0.5880081703849487,0.9769164144943703,0.8744838078185826,0.5054425021027616,0.2064975698899939,0.0008120215515137805
2831,0.16404092504520357,0.9102689687616521,0.6704555643348798,1.217558778371754,1.0394117407812704,0.28616896162487115,0.2048836461728326,2.037484099266314e-06
2832,0.2071039394749273,0.70412708817894,0.5160314055311497,0.9256270024164109,0.7673937400730134,0.3973504029843502,0.20233289358012033,0.0018804864020521732
2833,0.19925553166736462,0.6881678655364365,0.6197229957007511,0.9952694876778813,0.9287934166835236,0.4869509794854082,0.19774162801169098,0.0006301786439871814
2834,0.18668216639626128,0.8634976703882068,0.6228239903176256,1.1387249463328244,0.9322273233355173,0.300187133565798,0.19905374744753715,0.010332446783211382
2835,0.1907899842972246,0.8360308376184327,0.5217030413998766,0.9864145617128637,0.7743063817164768,0.27955245812769597,0.20783722940272167,0.0005032588566657763
2836,0.21776792139813472,0.5376113568733485,0.5429131212642314,0.8422135627697825,0.7980284581178856,0.5824264136339014,0.20296215665705308,0.0029515327683707258
2837,0.17286094845004987,0.8702196856443195,0.5733708666344018,1.109744695156574,0.8551703750144821,0.2988955915461736,0.2217656406561046,0.0011169125780345495
2838,0.17695210653096133,0.8726062899294881,0.6252594137690763,1.1147727642125262,0.9432304121720044,0.3247631592185895,0.20426994066792403,0.005804250531813603
2839,0.19290531099798133,0.7380444167087173,0.5965718718484848,1.0100280977455407,0.8957482370588137,0.41687987893165995,0.20030737899303547,0.0019554677289989656
2840,0.16991232184130634,1.0406587791774593,0.599482352351118,1.207459424728892,0.8954906515015029,0.12773021402242643,0.20448615697095368,1.1775513035220978e-05
2841,0.19878591582993693,0.7530221043766381,0.5887744809411661,1.0289195202564743,0.8552164826119443,0.4132531580852956,0.20525256139479028,0.033915509771152735
2842,0.15664351485974512,0.9470849363877084,0.6160198281665962,1.149004223565804,0.9570660907322017,0.26386431847381536,0.21496913885246038,2.8892151298020444e-06
2843,0.20996479574550816,0.5383131091758029,0.6088810752623369,0.9420970942618,0.9046572161314863,0.6068361855350811,0.20313126609146492,0.002932045223609553
2844,0.20544272059765875,0.6255556857945498,0.6215684360381308,0.9608337604871833,0.953565579212065,0.5138003337439749,0.18892023425916288,0.0036720345182648818
2845,0.1819480046974401,0.8473985143393025,0.6401748499645686,1.0807573786903537,0.9676475844644676,0.3810145222924282,0.1989082856422853,0.004050719786392363
2846,0.16298930958975566,1.0505688284101473,0.6625696829062584,1.3062196963750994,0.9855028001175149,0.1680807349205859,0.206245671324185,8.936677139569421e-07
2847,0.21146077732253457,0.609712679768034,0.5607836023307264,0.9234114626529577,0.8282733919786445,0.5201029494465028,0.2032178384927691,0.006903567669500856
2848,0.19306194290537704,0.6702063110890899,0.6187734238901339,0.9758351647329448,0.9371541645067331,0.5210740309166791,0.20172189803620724,0.0012066871000456423
2849,0.18666776060485749,0.7242678467359782,0.6253323466072209,1.005094259518729,0.9553840678916685,0.5067492624665483,0.20428125717529644,0.0001302753547070231
2850,0.21348070661704982,0.5788717458976202,0.5964973195151622,0.9674040450881486,0.8986131299868264,0.5179716576913783,0.19393479581831896,0.027667433781307847
2851,0.21373442100520637,0.5546944589978909,0.585312842506354,0.8905330051399064,0.8467583236312928,0.6426177790635417,0.20713197469663705,0.00026393772232336866
2852,0.2129126962790887,0.6095527640244929,0.5459722158522301,0.9115982131616356,0.7906995911104526,0.5359177416750762,0.20896443591320069,0.010497288727369564
2853,0.2016371489937069,0.6834617878577903,0.5967931092179549,1.00623396130255,0.8767687463613508,0.4975895723560336,0.20650579247563663,0.0019081835593597427
2854,0.2194571147153936,0.5543090703911467,0.5850331144937289,0.9181175128798594,0.8804549705097565,0.5103516914790415,0.1877698073083985,0.0014299521770947397
2855,0.17079279464362834,1.0292023621621809,0.6233751737691818,1.2865953475030918,0.9065741106229804,0.14035332513314736,0.21241848819495313,0.010696626794206781
2856,0.1919586662926196,0.7199328679867348,0.5570992548074574,1.0049456796500515,0.8144511943394797,0.44166057733936526,0.21888463581495946,0.02765162273274758
2857,0.19988328008884523,0.7128237926208555,0.5287019423837706,0.9463473935050172,0.7794921804350973,0.4231558210392818,0.21180021572537044,0.008617571797643152
2858,0.19934486823877054,0.6633492243878032,0.6042373665330164,0.9982252188979536,0.8913149270992954,0.502353836709801,0.20651176379309535,0.0027296832741744476
2859,0.16743950861194953,1.0323510153866187,0.6526173014167103,1.2448556783050255,0.9722147950932875,0.22136910199708668,0.20610329359329005,0.0017213925071725806
