id,asymptomatic,presymptomatic,primary_school,retail,secondary_school,symptomatic,work,weights
902,0.5229448682428074,0.47787156907937334,0.3061311090920898,0.856800192444426,0.5664070929052896,0.4933405768867442,0.28167323507800657,0.002100322410547401
903,0.6210909453705851,0.6140786985705866,0.2443634620641025,0.45173890913214015,0.5510015692726951,0.574867166466343,0.26850962049276517,0.0003721340949468678
904,0.438198336168594,0.18650611384808669,0.23456038274225716,0.9412133415253707,0.17134171388622904,0.570313694559075,0.021422587389114713,0.024567981922696724
905,0.678449168555461,0.21257594006956035,0.498530782561621,0.8041119307677472,0.46844239167719026,0.5841185828867022,0.1256860917987911,0.0026148022575000983
906,0.7321841429289325,0.3125631378746803,0.5603407736788196,0.3923135329000627,0.3196132639679894,0.6094056720222267,0.11523345040189578,0.0008905129968933255
907,0.4429594675192046,0.26376654838692487,0.27135088136346563,0.7173315584433536,0.8445342176421468,0.7150217602416394,0.13467410393276302,0.0003641939856415134
908,0.2669734743044302,0.2551412412694606,0.5163698282835875,0.742346919889893,0.9079504689143078,0.7449887727848362,0.1127999672075066,0.0013612426575584737
909,0.5878901218718824,0.40090899015591214,0.4618510599012957,0.7490998421696393,0.10354664981609435,0.5220041696763863,0.19025243838836603,0.006971835234161406
910,0.47025196862449214,0.2557096504296876,0.7172637476350185,0.015497797883366193,0.3762949744412285,0.5108619906333295,0.08791800340271444,0.021687813354816263
911,0.6313269903973869,0.37351921337061866,0.4017513918734312,0.49194861910581045,0.5389637993139524,0.2633754668532137,0.1817019904586145,0.002024463745099735
912,0.7036609968721319,0.6062751029203399,0.2980085240989635,0.3359470527646222,0.6305155877979822,0.733632695549857,0.1762193005512796,0.000223280974813104
913,0.5684107688698632,0.4094107371942737,0.16981407053625241,0.2386745715930006,0.3571625767393028,0.10630982467132666,0.24997896490359928,0.011595349329917445
914,0.4580437414989572,0.3906283397306114,0.5184476244467441,0.21521495473251787,0.6799487852876398,0.6395460891237139,0.03489231645271418,0.004350440984476644
915,0.35335147609062795,0.2335876376318447,0.07754796896800095,0.8074119700026874,0.9059480062784598,0.7216338331775896,0.34685711641620753,7.48382043084912e-05
916,0.5607551217972555,0.48658820401719194,0.3558453008005059,0.37729943549354156,0.6310212646723522,0.7048623919819297,0.11304082151299732,0.0006114595108169814
917,0.6603491087760002,0.43881335334836613,0.7607307088587656,0.061394816576056305,0.7023978012061474,0.6044120331995937,0.006175035431976582,0.023435661266489778
918,0.5731549660184458,0.2399509649731093,0.4876647806769522,0.053020007562550785,0.6521002943807866,0.662177062578853,0.0801760464409116,0.00019163726684472935
919,0.5693938202803362,0.3727831555503651,0.44885637423276936,0.15380789809634782,0.652073272593213,0.6491508697636641,0.09407380643116825,0.00033122358206347057
920,0.45532565201709074,0.4105459868172341,0.01257594193453948,0.4037088791874592,0.7405068409116111,0.6111540679261255,0.10952073639473911,0.008443156186979302
921,0.6400127832696549,0.2675631057446813,0.11136311118154646,0.45697299312157524,0.24931886860918967,0.3797755137861827,0.178211330240442,0.0008317649042909723
922,0.9045771711953285,0.6387946669933693,0.036399603834706154,0.852929914707229,0.50534791749666,0.3904107121243703,0.3390369448131341,3.985504131915721e-06
923,0.6590026271187133,0.23346407530831886,0.04783698292517406,0.10860845022702036,0.5806668109444311,0.0026501120792487703,0.0703552490209148,4.043871144503444e-05
924,0.4928664645519579,0.16363073430647504,0.36505235650967965,0.0773807155379487,0.8214529159878281,0.6744806811595165,0.11974150893639435,0.0012528693719322658
925,0.7536818629835704,0.4112583319143521,0.08046570860027868,0.5509234062564531,0.10692185916814934,0.2860258737183693,0.1584827031221238,0.0006992506103997977
926,0.5450499033114595,0.42457555956669846,0.053172646523996794,0.9155188755841103,0.32542221538763144,0.37567237203227233,0.14855599382196394,0.003969856261371986
927,0.588508605959201,0.701766850797425,0.8859968210269267,0.35454631369528955,0.7259751675175419,0.25633799043777006,0.1227373059207606,0.0017658535499274991
928,0.6627329176513359,0.6703136884618368,0.05753985362561019,0.8750922415902799,0.6266340891694265,0.4803905911463687,0.30375256948245866,2.649801081989281e-05
929,0.7197637538148552,0.4700593700571394,0.43475430257816283,0.6111986686981185,0.23730420365699662,0.4058864095031399,0.12511372411074398,0.00040517892341012757
930,0.6080097587679371,0.19479703182728117,0.4916558377224858,0.23602090681987561,0.2900310767900176,0.6022850549784505,0.0766218151271379,0.00043177149198749703
931,0.8017016592982039,0.8937354452582138,0.8263377414865758,0.4883282203396932,0.9731999540450356,0.10966470166222726,0.056434963953156156,5.501959122545828e-06
932,0.6963566410875097,0.6058188855283106,0.17302397458895138,0.7116757638281367,0.6358623009999173,0.3623054116504765,0.09575898639906477,0.001166198782574329
933,0.4872960338660671,0.029698481157183265,0.7514370060687191,0.9623320989232128,0.30069936692991356,0.5094870434165871,0.0513966567913447,0.001063602427981906
934,0.5377335352995786,0.41255574623834457,0.374032949400108,0.24979174900761156,0.22347859602777043,0.3401301456556426,0.12957760647643632,0.009230549180898419
935,0.34271478974047703,0.26586606459734197,0.030173941181747575,0.5451506808612829,0.28173358795461023,0.5903619753716084,0.25374086495040293,0.026073514701966647
936,0.4549483508364088,0.5006213227040117,0.641423794861248,0.5861763371419446,0.5579503007287463,0.3482033552041831,0.031111716293216456,0.014767853333381284
937,0.5583050542205411,0.42321345132366484,0.3316286506874991,0.5903049696770782,0.2724821662298208,0.36001567814504953,0.16713815743859137,0.0011442478940588037
938,0.5463714272259035,0.36194169573545676,0.2908861262288551,0.720090390928326,0.18214193613757318,0.5322626774542331,0.08476490339489207,0.005401929636918545
939,0.47960351238971743,0.6332580553372158,0.014350157630248758,0.36384690644719153,0.730589600529067,0.7016049913218573,0.05209151530377164,0.0132915169046094
940,0.545862600763385,0.5541089925011216,0.2872580596972814,0.5286215385407655,0.42492906808804565,0.43314445700131643,0.1330208859198298,0.0011187775858262797
941,0.39334921682273116,0.13938816309207375,0.47213374282936404,0.9661700605250987,0.2141028914002127,0.3770801557078968,0.03023624341101953,0.004042359926919151
942,0.6284113254764916,0.6135063601253968,0.041106678519753415,0.605041109962735,0.5079381082540705,0.36287133833636015,0.3188771463610983,0.0004202630705538711
943,0.49020286294749266,0.5285029207582721,0.6542728043759765,0.6320663718645918,0.5625459619264673,0.5080225801858129,0.17000325185950943,0.005618243266302259
944,0.6439272412784731,0.632955488193205,0.6412807805547202,0.708711165898946,0.39243237267643194,0.5858138770571926,0.17955890603501276,0.005182387275468596
945,0.7046109047090786,0.46201002278674286,0.3450128551394339,0.49123246994611464,0.629159315445542,0.4608238960315786,0.19229656477895213,0.00026361533538976097
946,0.45126006229537474,0.7197926479247972,0.5644318793913623,0.7365680749009312,0.9920461520063634,0.5264780028615866,0.10010360602322169,0.009452346352364145
947,0.3776760475717361,0.7303777465136682,0.1901554087998244,0.5974869947572702,0.7066728963767541,0.45530820422091967,0.047386332068341294,0.0021826410484245616
