Date,E02004204,E02004140,E02004193,E02004138,E02004160,E02004155,E02004233,E02004168,E02004151,E02004158,E02004189,E02004192,E02004196,E02004133,E02004159,E02004165,E02004163,E02004218,E02004180,E02004167,E02004156,E02004149,E02004148,E02004144,E02004202,E02004206,E02004201,E02004170,E02004213,E02004234,E02004187,E02004181,E02004209,E02004211,E02004161,E02004166,E02004227,E02004162,E02004191,E02004197,E02004184,E02004230,E02004177,E02004205,E02004215,E02004203,E02004153,E02004154,E02004129,E02004216,E02004226,E02004169,E02004134,E02004208,E02004171,E02004194,E02004142,E02004220,E02004188,E02004152,E02004157,E02004235,E02004150,E02004179,E02004210,E02004198,E02004141,E02004186,E02004221,E02004172,E02004231,E02004176,E02004183,E02004136,E02004182,E02004175,E02004229,E02004199,E02004214,E02004145,E02004207,E02004173,E02004147,E02004132,E02004190,E02004135,E02004164,E02004222,E02004223,E02004146,E02004143,E02004131,E02004139,E02004219,E02004130,E02004174,E02004178,E02004200,E02004195,E02004224,E02004212,E02004228,E02004185,E02004217,E02004137,E02004225,E02004232
2020-03-22,75.63090959785924,143.65339483475998,162.0092220898676,22.109950159705107,66.70976907732697,31.380708643786775,42.12335172945873,28.372554242281257,34.98696738039164,21.32293382918034,31.91117084565314,29.152496925878175,29.152496931154786,3.3150245319716745,2.645735524805148,2.520084340654618,2.5702415779508287,4.283736001759387,5.7582238874062925,1.6503508754144032,3.42698841160104,4.708943971265573,2.806107446330401,5.997230402982405,0.49308342988291654,0.7589218909454019,0.49308343003231825,0.19043648081650177,0.8932416910094795,1.0371312064121372,0.011507515288180871,0.4930834307082511,0.9704459034271584,0.015533760086542767,1.1505279994525253,0.5676338230834983,2.7221508910564634,0.0035714890051946465,0.004777852494524813,0.003761895298754488,0.005015860368220069,0.0050158603671139005,0.004149805765959007,0.0037618952659981154,0.005015860377312537,0.000493429551944871,0.00015409071491585027,0.0001903729631885831,0.00014278020545273107,0.0001427801031093911,0.0001903736044741669,0.15699356765258296,9.471203175025626e-06,4.342913368581316e-11,3.7759132058843305e-10,1.178626832625097e-11,2.4757792598383898e-11,2.4672220067804597e-07,2.46648986047316e-07,4.80172137298876e-08,8.055566449708802e-09,5.864885609993223e-10,1.0081868612325794e-08,1.1110446376202658e-09,1.5326529393263209e-09,9.652142741313457e-10,4.460036437682923e-10,7.352034011532958e-13,1.6391625621018232e-11,9.717742860942384e-12,1.1531958163234432e-11,1.976972624245931e-11,6.459472236212782e-12,9.361038009706944e-12,1.0750258012721015e-11,3.434452462400126e-11,1.0873696823048062e-12,4.568708770464148e-11,1.3585325574945623e-11,2.0463082201485734e-11,2.1769100901271477e-11,2.1198714664599077e-11,3.0991317043894777e-12,2.029965129867828e-11,1.7012998281106138e-11,2.7929897042158994e-13,4.1089725492603733e-13,2.9194843535611097e-13,4.475481979279929e-13,6.634583804280967e-10,4.75630132220744e-13,1.5706675888564787e-13,4.713033121717126e-13,8.595214441534671e-13,4.0949366228765525e-13,1.4578533237722475e-12,1.7045994911131108e-09,1.2691753956926033e-09,3.156004681562273e-14,8.19339454461112e-10,1.0448545711426008e-09,1.9537945692764457e-09,1.228085822042928e-09,8.784601377007788e-10,7.627380019948233e-10,5.374051541433103e-10,3.402096971696772e-10
2020-03-29,29.965565453427562,120.90707328009077,108.33048414180344,68.26224310313465,118.40579003460154,83.2197447088777,73.62537809894171,36.409392129987246,60.5172102761931,47.632676724941874,58.712431217684426,38.97258871844361,38.97258870847151,40.64132529472133,32.44971515408335,30.439872672591832,18.915918502894243,31.52653085126522,70.18034882334462,15.252885386783202,25.22122509912326,42.52023821421594,35.44185546255561,44.13714316154865,6.662740874804422,12.6262331678319,6.662740875618158,3.22231226026775,13.553654041380828,14.398894432234904,1.5813677158804902,6.6627408803406825,13.705898007215335,2.119824737336383,15.546395324959729,7.824134792259146,37.47615243248097,0.50182198195198,0.6700405060181474,0.5131564209049897,0.6842085572086766,0.6842085570550767,0.5698083465032645,0.5131564165544279,0.6842085584322396,0.009353344115853736,0.0029302729403330938,0.004539802671204001,0.0034048541290640265,0.0034048537180100666,0.004539805495912664,0.014025815961203834,0.0002270450280415352,1.5389960095910376e-08,7.171006893918767e-09,2.5301357501642223e-11,2.2386049565377933e-10,2.218727250849541e-08,2.2180871004419193e-08,7.010793449355739e-07,1.0845619870341559e-07,1.0728420715442392e-08,1.572365668252643e-07,1.847602738037265e-08,2.5011085164043344e-08,1.4230994736342834e-08,8.286229119781052e-09,1.2946109938227835e-10,2.237084245152963e-09,1.3673117778474897e-09,1.5968479089011864e-09,2.755587066808346e-09,8.809994175156472e-10,1.2925348903993925e-09,1.5291332349460282e-09,4.770951909217192e-09,4.4356163637908975e-11,2.2587652202165107e-09,1.887967108067376e-09,2.804721334714968e-09,3.0014400522884708e-09,2.9603698982422534e-09,6.027674369963319e-11,2.8259616877395093e-09,2.3761212772025e-09,4.845876551532762e-12,6.946729684336039e-12,5.293447533495705e-12,7.196999296121802e-12,5.884673856851122e-11,7.723771252003164e-12,2.0517633668647874e-12,8.359324877630258e-12,1.605971367510556e-11,7.520375507879327e-12,2.7243380328475015e-11,1.530802693612146e-10,1.1385110279357254e-10,8.072314129593407e-13,7.336614506843794e-11,9.3971788108809e-11,1.757240511425608e-10,1.1045857684997289e-10,7.901364399734858e-11,6.860476493698816e-11,4.617401677134529e-10,6.561854187942677e-10
2020-04-05,3.4581364316212113,63.0528225280056,58.9253200038565,99.6328509452934,114.93241248038079,103.24120774956896,75.82547542585793,23.05710484230921,60.20380202761538,62.31453051463852,65.06874830466452,25.684377844364533,25.684377812067158,81.39147165667285,65.13517489050358,56.26617624323927,29.044178055214772,48.4069633471519,135.84817062984035,24.77251452729698,38.72557247894022,68.22633152574328,81.29187702511817,67.76974862923929,19.46429679713274,59.67915853556691,19.464296787932604,15.639248361456097,53.85493482287677,45.75804915164647,21.639395349864913,19.464296759356646,45.73825951722331,28.27240651525825,45.416692373585214,24.333846944358378,116.14353600943677,7.393796152069907,9.810051312268744,6.813675381332449,9.084900460851067,9.08490045867546,7.751705593936164,6.81367532941286,9.084900476270015,1.302353200347714,0.4072352428354189,0.6717073599863838,0.5037803663028878,0.5037804066349069,0.6717071565134556,0.004304354547387825,0.004707885387608202,1.1502552389827808e-06,9.973728122663002e-07,1.4540096625914054e-08,4.7919555834058244e-08,6.419682853563788e-11,5.856065127299553e-11,2.552470291438189e-06,3.1338094162757046e-07,5.831855150922253e-08,6.617184747277161e-07,8.731545841390602e-08,1.1448192226901115e-07,5.3041893799159e-08,4.5949226874359735e-08,3.984342676982152e-09,2.9778525641389946e-08,2.024865842618119e-08,2.240317609667049e-08,3.9546791626038444e-08,1.1698744216235051e-08,1.795177867762695e-08,2.3445450724735932e-08,6.768249625965337e-08,7.706659439387566e-09,2.2570912819417624e-08,2.6821065774816235e-08,3.793182525678979e-08,4.1471959563923685e-08,4.2759428805394035e-08,8.266394620503957e-09,4.0386406779155776e-08,3.4334250893855236e-08,7.118073569202525e-10,1.0362625245343315e-09,7.569501353461983e-10,1.0999268492082576e-09,3.923849404457581e-11,1.1747990313102255e-09,3.490997708782075e-10,1.2114450412347993e-09,2.2554197449519065e-09,1.0671280600349644e-09,3.8257017940687294e-09,8.84536057026751e-12,1.205606609017714e-11,1.550025715380372e-11,1.4265765692035312e-11,8.462277449713202e-13,1.7746089073666886e-12,1.3322584202903566e-12,1.0791987878182686e-12,9.202329669052668e-13,4.122043557012661e-11,4.298990736091172e-10
2020-04-12,0.10599155658445567,16.66395591177259,33.062689135867636,120.47841494834917,77.95031084475508,76.24675111320293,72.99309625054593,13.062531069623203,49.56414690614024,77.24847631531867,71.69525280552341,8.853089345945536,8.853089298856489,90.3358041788382,72.64387105042634,54.898950537122936,19.536820284489895,32.56136685167348,137.06819031796272,24.0477271186814,26.049096802287348,54.41624810024322,101.6884607433999,45.58591356669696,28.323336662195185,122.97889667507181,28.32333663011684,33.35955274728328,101.1110469351816,72.71053280890705,68.05777116950513,28.323336519807615,75.59000709375768,81.91539723178488,66.08778531836121,37.96870318674345,179.70425056253583,27.771567013145656,36.29306333155297,18.943268799884336,25.257691654938228,25.257691647538557,23.381270093623726,18.943268713095556,25.257691689686872,18.438750245786338,5.730058216476362,8.828298614340675,6.6212233564827,6.621223580723233,8.828297818992311,0.6402639220490564,0.6633542363772713,1.2707051184276344e-05,1.4079046364426479e-05,1.1469615252278945e-06,1.8632782825652922e-06,1.7639458657367428e-08,1.6488865655615578e-08,4.377137014137356e-06,4.2896727448122765e-07,1.258805499299521e-07,1.2546626582962046e-06,1.7666706694261347e-07,2.2778619115879663e-07,9.261207155799614e-08,9.999670629907796e-08,3.3467533009991606e-08,8.361811342739604e-08,7.702887967292587e-08,7.420552325746572e-08,1.3927832416493237e-07,3.2569242464706154e-08,5.776048363538558e-08,9.627560181482004e-08,2.3117162621900478e-07,9.782770228931244e-08,5.798008499931851e-08,9.195623564892589e-08,1.1239556737085131e-07,1.3141280495501482e-07,1.530931097060621e-07,1.113885665725042e-07,1.4067898176742235e-07,1.230523049169074e-07,1.1759580169057945e-08,1.786740715363538e-08,1.1622667315717255e-08,2.0953579273264477e-08,5.615620905252534e-09,2.1964530083730558e-08,9.268979569358569e-09,1.9309093736130716e-08,3.2822937058161225e-08,1.602144068986772e-08,5.56595433520491e-08,1.5551974818436397e-09,2.0188687856883937e-09,2.130151298728884e-09,2.2071331712289814e-09,4.186813948567008e-12,1.5802639474696104e-11,1.887687953570216e-11,1.6735682832699665e-11,1.4188267770644822e-11,4.842985344879659e-13,3.662168210328551e-11
2020-04-19,0.0005664879256820068,1.1266537373630006,13.765938623334083,140.99812573820498,32.97304394129804,33.02950645587076,63.517490584437724,25.541208984874444,25.757926357305255,72.42463882191899,65.94288517679728,0.6581028332953023,0.658102828899046,73.02558089431918,59.47395792217868,38.67961426504537,6.855530559035252,11.425883739693411,75.15440063722859,40.60316098105499,9.140708800785639,41.054115902575326,76.20154606647151,15.996237422158323,18.95765316203082,143.20197846437432,18.95765310601301,52.23351442430658,108.308350568709,63.02527919646741,131.7021990207016,18.957652899144534,65.81677862039513,150.54858763232022,44.23452405817595,33.434469596646515,140.61827444141852,52.95581815575513,68.5198925092215,27.901472759155,37.20196366350494,37.20196365071561,37.76843718587524,27.90147273785638,37.2019636982034,62.44836139520403,19.07322993163077,25.054345375664617,18.79075852455782,18.790758900325482,25.054344721450946,9.470629560909801,8.814000735685333,3.4558000660846334e-05,4.7339263675252106e-05,1.2781362615131583e-05,1.7372008874090267e-05,1.177374377946705e-06,1.1597812347144829e-06,2.579859452201129e-06,3.9863539378507036e-08,1.288380703999249e-07,9.927449977045981e-07,1.610118553930571e-07,2.0071398321397225e-07,5.8075247260830626e-08,1.037142279780229e-07,8.63360157834875e-08,1.1850285294401895e-07,1.4438812436992005e-07,1.2489176829331622e-07,2.466829477304859e-07,4.566642539052261e-08,9.469605225781775e-08,1.8959887439447544e-07,3.994197170382087e-07,2.749776665638134e-07,7.488193198052424e-08,1.593822422176604e-07,1.695593149945654e-07,2.1236050706130956e-07,2.746322553344482e-07,3.2530161481540353e-07,2.469967936042634e-07,2.2091239209920284e-07,5.54361936352417e-08,9.016165918743805e-08,4.7786210149765016e-08,1.2085385099959207e-07,8.032498592629506e-08,1.2382627755881976e-07,7.148151123605533e-08,8.543222145901409e-08,1.1951257309605066e-07,6.276477140853633e-08,2.0252328338197828e-07,2.8086044014782897e-08,3.283573828199811e-08,2.89037975835666e-08,3.3715665880265807e-08,6.463760576369272e-10,2.3014392792873268e-09,2.632773302196711e-09,2.312001917391499e-09,1.961975219107907e-09,4.832395178710975e-12,1.3916960885909694e-12
2020-04-26,0.00016567452363878805,0.007978963206275166,2.3867968889623987,149.07745844216745,5.699982803338357,5.9909534465304874,54.76190232020038,57.24416916842941,6.7898666250497515,43.845925715465775,35.79686623311116,0.0048001386714588215,0.004800138635629883,56.20974963195173,46.441596836205996,37.16649798198884,0.5207021722651557,0.8678367745076951,21.087843862788446,84.16930853439383,0.6942665345078795,37.9557114898306,45.88458166928221,1.2149717412799004,6.630563031731459,86.22611887023157,6.63056301140109,86.94333506598936,72.14544953589547,43.31696440514963,173.6852123132923,6.630562897627161,32.05492125016088,194.45735552415888,15.471314858344765,32.97040638982036,71.41201490704049,55.91668332693629,71.4619969677228,18.793755289527247,25.058340707776782,25.058340703306946,35.653089358486966,18.793755633330292,25.05834065069393,109.31415550991535,33.139570595236336,37.122925931925096,27.84219573775476,27.842195836900686,37.12292766938133,35.835087011800155,25.04879748742771,4.6703648806567265e-05,7.958926109384952e-05,3.471138467905794e-05,4.566234991380481e-05,1.2730387435847607e-05,1.2671705229657308e-05,2.158428611159368e-07,3.4568862928400246e-10,1.1669823184112767e-08,8.718530978535617e-08,1.4398146759316198e-08,1.7875833151960722e-08,4.915727408146e-09,9.407010834944524e-09,1.1036408192634849e-07,1.325680048675818e-08,1.0732604176730329e-07,6.503697760237331e-08,1.5520299955201385e-07,4.38225903880031e-09,4.3824860024478013e-08,1.5880582260965224e-07,2.305457231815292e-07,3.836604703209158e-07,6.928466659128406e-09,9.305662478539266e-08,4.556017109081634e-08,9.137524429389949e-08,1.7999770326268054e-07,4.73976407867846e-07,1.5091244567428581e-07,1.451367036018495e-07,1.1675297783297155e-07,1.9615648675015058e-07,9.323954400117119e-08,2.778561463226153e-07,2.7990871810289256e-07,2.8222123690397985e-07,1.7990849059823634e-07,1.740162612356144e-07,2.1448565503184322e-07,1.1870106554164097e-07,3.632705034274224e-07,1.5148027661410206e-07,1.5075234568623076e-07,8.63514822897345e-08,1.3717835517564846e-07,1.2971692902422412e-08,3.726997705041243e-08,3.755287821732944e-08,3.196802675566996e-08,2.7215395425542258e-08,7.43399315489519e-10,2.3953610219465245e-11
2020-05-03,0.01725033413692181,0.0004665608634234661,0.12522773478780252,119.39326670253827,0.29849004751625563,0.32618433506634,29.988591317723518,84.48406595399359,0.4585464764248028,25.37095663292495,9.97281189028462,0.0002486325730111382,0.0002486326543757883,30.43827837445738,23.88628090166391,43.274348810389384,0.003527201983229769,0.005878672884823423,1.4612204362110248,122.06988884774117,0.0047030179221418875,22.2408316912624,18.466602988425088,0.008230136056674336,0.4981764774272513,27.143669746485386,0.49817653879541,121.43445813004999,38.37019965686152,19.559951756551744,113.05473663283206,0.49817671995027235,7.45412054607138,125.68996219874539,1.1624130735635865,37.85433377299989,30.788670026569275,31.662188269989446,40.128780674463805,6.612504951860492,8.816674339363042,8.816674386888515,38.87887061523612,6.612506118862902,8.816673996071152,102.0704845184103,33.81734118675426,25.04961382059741,18.787216774263523,18.78721528882475,25.049622319499633,68.40691738676716,37.12234044201564,4.336488679523142e-06,4.0391926989329474e-05,4.6770033204535856e-05,5.9455775772805945e-05,3.454062706951446e-05,3.4442625855059136e-05,9.944326159259783e-09,1.548715180768048e-09,1.562483957231288e-10,2.2222600816001876e-09,2.6026555802913946e-10,3.526572347608838e-10,2.0174613571899805e-10,1.2225642269773045e-10,1.0202495936911648e-08,2.100806929401125e-10,9.340520168619704e-09,5.300500392334217e-09,1.3142893676148869e-08,3.348557608104047e-11,3.4703728247327036e-09,1.4052019757539557e-08,1.9205850534762047e-08,3.570903239624914e-08,6.438886521393377e-11,7.769854748995336e-09,2.9239062038274893e-09,7.092294018386476e-09,1.5352764778635288e-08,7.97294825666869e-08,1.2710961675278116e-08,1.2384424917014018e-08,1.1117817061312661e-07,1.9782417163085436e-07,7.575935441855765e-08,3.056489949048668e-07,4.855348800222211e-07,3.0647016116025955e-07,2.2299924117862127e-07,1.553038363051785e-07,1.3873864764343066e-07,8.929585271050795e-08,2.3458258003562273e-07,3.4017169991442244e-07,3.139577987342536e-07,1.2903705283592376e-07,2.6638349673513165e-07,7.942833235706563e-08,1.6985498576946072e-07,1.2991833671336436e-07,1.0130083104141754e-07,8.706881754795604e-08,1.4600626039985836e-08,3.3731385175008738e-09
2020-05-10,0.1868552537769847,0.012604350380176273,0.0008199811173913036,58.03184949726345,0.001953740883673046,0.002156073529262633,8.520564904027033,90.85433560680536,0.0032461748756342263,20.90836285441826,0.6890525069727954,5.2926477540363956e-05,5.29213337516797e-05,18.252106174943567,6.224561501252846,27.746864211512744,0.0001494193412195541,0.0002490330691287248,0.010431830395264933,112.66400480668219,0.00019923753246549395,6.873566238302163,2.8123835968293864,0.0003486452308470151,0.0035340458006709132,1.9608406098639597,0.0035340441649186066,131.99713434791556,13.510153886780595,4.019290887917611,38.59292731553643,0.003534039164727255,0.47472740331143554,42.633553666670814,0.008246077339682696,28.784872800952733,8.842454003983436,9.266944311274823,11.620641472492133,0.5065562033316651,0.6754090399269342,0.6754091026642808,45.017544326109174,0.5065570524032819,0.6754087230009389,52.725753466562296,28.89444101236352,8.827543022292305,6.620670953565606,6.620665868798691,8.82756103661597,77.38167877413902,25.050413327705733,3.87876765852162e-08,3.2722711904267046e-06,4.34163258112656e-06,5.504465303013039e-06,4.655095126332661e-05,4.6502650491244145e-05,1.744312974844332e-07,2.996684708413089e-08,1.985347736096199e-09,3.585351511274963e-08,3.862956709031311e-09,5.365393465192982e-09,3.495695511813109e-09,1.5044139191302486e-09,9.641122509890313e-11,4.1461308433817597e-10,2.775880008506453e-10,3.094944249628971e-10,5.445465061506712e-10,1.6294464340292945e-10,2.483652823704874e-10,3.19888601166039e-10,9.33514029112448e-10,3.101762977655804e-10,8.867313823659038e-11,3.6985594958927945e-10,5.268678998663185e-10,5.742056631580041e-10,5.882456718222002e-10,3.410636170757735e-09,5.564424982920188e-10,4.723129634894126e-10,9.991197351775562e-09,1.788924759914072e-08,6.676609657104511e-09,2.78824419714737e-08,2.7949441613375037e-07,2.792253927811544e-08,2.056229744224525e-08,1.3851514397327726e-08,1.1806168127993515e-08,7.784893651960287e-09,1.9956249465574528e-08,3.6152208448513496e-07,2.930221673341286e-07,2.9862492014200465e-08,2.142012283399337e-07,1.8745691345060645e-07,3.528454097920398e-07,2.242999949300008e-07,1.6135236320874076e-07,1.4000059671940814e-07,8.732217856097616e-08,4.951752557096504e-08
2020-05-17,0.14859268947403645,0.14730367994795548,7.300442027325956e-05,13.596271146232885,0.00017778183860143277,0.00017582858821973393,0.5932052245021355,67.16092399157425,0.00019007007341794696,11.97958338722984,0.004914572350103079,0.0065819867122764684,0.006581695277745816,28.770629263722522,0.4182722274996236,9.373835985164732,4.213723882588641e-05,7.02101664334817e-05,0.0005908625543893681,59.270260683387356,5.671101930064698e-05,0.49339643374549846,0.13048695021967627,9.827438439339315e-05,0.00017028582322104,0.014181124654892002,0.00017028558361122096,95.69805814843923,1.1463970164730124,0.23856942047919547,2.8605218214470174,0.00017028488863526367,0.003293842723764412,3.153928092415092,0.00039732818466712823,22.75202986307163,0.627557747817733,0.6525083731599219,0.8150049746468008,0.0033049035334920267,0.004406521779823857,0.004406520325544206,28.519712747435175,0.00330488552320489,0.0044065287969423895,13.553377200759563,15.389781627886228,0.6796797980795776,0.5097661848613199,0.5097624656826172,0.6796880405729252,62.7449674844012,8.8281408994515,1.0160784673942116e-09,2.0029983677042927e-07,3.8959906983955905e-08,5.1093234365565915e-08,4.321385200134744e-06,4.317499414590749e-06,2.446735208196297e-05,4.103714620160243e-06,2.9909023920227785e-07,5.1383793142361044e-06,5.66389717899271e-07,7.812643473001132e-07,4.918440751433574e-07,2.2746177727419003e-07,2.30632044661985e-10,7.978353454605262e-09,4.6013221341825765e-09,5.54094653242903e-09,9.442558569445507e-09,3.145832492786742e-09,4.509447643842606e-09,5.0383888487827e-09,1.645441257424756e-08,1.4047936754852854e-09,2.33655143839915e-08,6.5063022220728225e-09,9.92255177671454e-09,1.0500353397207627e-08,1.010752551262243e-08,1.5951235062209107e-09,9.706593564011107e-09,8.110901102565007e-09,1.639366968840196e-10,2.529235186403391e-10,1.6351063301240467e-10,3.3400022977975905e-10,2.3269849396619512e-08,3.4153370379548546e-10,2.0184679249205564e-10,2.703660480772261e-10,4.6502900568966045e-10,2.2605129374411144e-10,7.886033180013258e-10,3.286861512053382e-08,2.6272889335482097e-08,1.7439320814360213e-09,1.8850873465818457e-08,2.1429868778270988e-07,3.278105635373832e-07,1.269072611846882e-07,6.217061759916786e-08,5.7013841608765586e-08,2.043938595177075e-07,1.8424705542292332e-07
2020-05-24,0.05839719778922545,0.22052311673625238,0.00583747226926251,0.869119744983468,0.014240933769858815,0.013539628550228628,0.004241097883098853,29.934741531307065,0.005183401744483783,3.629708540996171,0.0002794063333691124,0.06938314052626927,0.06937788038448003,42.10514732670777,0.002956150570146266,0.6925823967044132,0.004823918707113987,0.008037240108084324,0.01190082054203414,15.727634489044243,0.006502348999638776,0.0035612191190976593,0.0008260412499902298,0.011249562553963977,4.0954271316225374e-05,0.0007615775622078932,4.094419318985812e-05,41.35442540765635,0.00723003363097059,0.0016118207664696936,0.020846461350349687,4.0910024787105134e-05,0.00020834032638100642,0.022971698514773636,9.547470011850923e-05,22.362219404798402,0.004523942030345224,0.004682021209017744,0.005840734998655946,0.00012368495497684485,0.00016490996750785137,0.00016490970688328346,9.516651542213078,0.00012368130753096594,0.0001649113077750926,0.9054749601495344,4.201146543499991,0.004334446367483887,0.0032507162570893392,0.0032507952337321425,0.00433429286433045,30.92205980940762,0.6797315760132197,2.9172214669916824e-06,3.5986944354762292e-06,2.028146976850833e-09,6.513003510834099e-08,3.876561426212226e-08,3.866201223331047e-08,0.0003548594215046849,5.502068198461458e-05,5.400923504070519e-06,7.945089448248661e-05,9.321259195642792e-06,1.2623905553812001e-05,7.201305409404449e-06,4.170087516393696e-06,4.8293971359906115e-08,1.094548524447983e-06,6.548590257804823e-07,7.733819812812671e-07,1.3284597020521838e-06,4.31247406712157e-07,6.272536455316091e-07,7.268387193063544e-07,2.3054968248184055e-06,2.717495063624893e-08,1.1214048756112554e-06,9.120742173174284e-07,1.3681572153542751e-06,1.458047502481396e-06,1.4252961903319256e-06,3.047804961633144e-08,1.3635626963025252e-06,1.1439101493193607e-06,2.3579756558758787e-09,3.3622496985943107e-09,2.6159984481838584e-09,3.4013911496326693e-09,1.1391380212369815e-09,3.6678967915176623e-09,8.590663940639872e-10,4.099730189278411e-09,8.016878210868008e-09,3.732684348825318e-09,1.3600352431622128e-08,4.161447359451383e-10,4.5564205687061854e-10,4.1386649059191077e-10,4.727111785772291e-10,1.961994512155464e-08,2.9376568797604065e-08,1.0528995451292414e-08,4.662881024844414e-09,4.3527753523481975e-09,2.3098862129099222e-07,3.369702051081844e-07
