Date,OriginalCases
2020-09-14,256.5219925304828
2020-09-15,282.99787505317363
2020-09-16,301.5180587595175
2020-09-17,324.8626565136011
2020-09-18,365.9489418389597
2020-09-19,431.3262563701664
2020-09-20,510.9465923792583
2020-09-21,576.1704066346726
2020-09-22,617.2210217084238
2020-09-23,641.3303930192144
2020-09-24,662.5761294735347
2020-09-25,694.6912973382814
2020-09-26,745.2608522108347
2020-09-27,807.562107837157
2020-09-28,859.1597397796536
2020-09-29,891.4256743940456
2020-09-30,908.0393826948449
2020-10-01,916.9944192725974
2020-10-02,925.8124449017683
2020-10-03,938.9696234101572
2020-10-04,955.6611342929757
2020-10-05,969.7218125654813
2020-10-06,978.6581032389762
2020-10-07,983.4738465429838
2020-10-08,986.509619528872
2020-10-09,989.999065117947
2020-10-10,995.1845333044541
2020-10-11,1001.4872877701039
2020-10-12,1006.5276751990084
2020-10-13,1009.9579930975941
2020-10-14,1013.5442489270121
2020-10-15,1020.2974048931887
2020-10-16,1033.3690628545364
2020-10-17,1054.225141643526
2020-10-18,1079.3606143561904
2020-10-19,1099.7046785351063
2020-10-20,1112.6759397477408
2020-10-21,1121.6942290566133
2020-10-22,1132.7952947551937
2020-10-23,1152.1247405284603
2020-10-24,1182.9066922080444
2020-10-25,1220.4770977525995
2020-10-26,1251.3504063180999
2020-10-27,1270.6601907774377
2020-10-28,1281.211419864491
2020-10-29,1288.536138362039
2020-10-30,1298.0251579640537
2020-10-31,1312.872260497396
2020-11-01,1331.5688687785234
2020-11-02,1347.4493535448241
2020-11-03,1357.0715166650261
2020-11-04,1359.5960808884595
2020-11-05,1354.3835432372584
2020-11-06,1340.4026222320265
2020-11-07,1317.6218252849621
2020-11-08,1290.4682007760316
2020-11-09,1268.652006644817
2020-11-10,1254.806241253877
2020-11-11,1245.1449133606811
2020-11-12,1233.0888366523143
2020-11-13,1211.9423796433298
2020-11-14,1178.1952072456434
2020-11-15,1136.9526844564107
2020-11-16,1102.996857417078
2020-11-17,1081.829419264505
2020-11-18,1070.7684931125207
2020-11-19,1064.3591022415421
2020-11-20,1057.3448920469211
2020-11-21,1046.5172847153747
2020-11-22,1032.5894375955431
2020-11-23,1020.5729867568003
2020-11-24,1013.5118282308938
2020-11-25,1013.025643004321
2020-11-26,1021.1597719076115
2020-11-27,1040.7868809290858
2020-11-28,1072.4683272184545
2020-11-29,1110.2198586704803
2020-11-30,1140.4167106559462
2020-12-01,1159.9330871866919
2020-12-02,1175.3382494466305
2020-12-03,1197.939038436322
2020-12-04,1239.3883432390005
2020-12-05,1305.4570037858493
2020-12-06,1385.5209016451513
2020-12-07,1450.7135654495885
2020-12-08,1492.1190753670783
2020-12-09,1519.0969211331765
2020-12-10,1548.5406458327222
2020-12-11,1597.429486829777
2020-12-12,1674.759976369242
2020-12-13,1768.9488758173804
2020-12-14,1845.9238054033087
2020-12-15,1894.7581705804907
2020-12-16,1925.8233215863065
2020-12-17,1958.1478225545297
2020-12-18,2010.8583069249748
2020-12-19,2094.3014091414357
2020-12-20,2196.435033790591
2020-12-21,2280.504514717391
2020-12-22,2333.1813760616665
2020-12-23,2362.1364958812233
2020-12-24,2382.55127089669
2020-12-25,2409.246278339943
2020-12-26,2450.9600581489044
2020-12-27,2503.311255275988
2020-12-28,2547.5823514548824
2020-12-29,2574.530243548044
2020-12-30,2582.733219058087
2020-12-31,2571.9132211252045
2021-01-01,2540.896690352163
2021-01-02,2490.368462595739
2021-01-03,2430.5973668326014
2021-01-04,2383.0869051159643
2021-01-05,2352.4080108303756
2021-01-06,2327.3326994547497
2021-01-07,2288.9716248221466
2021-01-08,2217.8299630539555
2021-01-09,2104.2099655463317
2021-01-10,1966.400447270739
2021-01-11,1853.9893050313472
2021-01-12,1782.9279460176645
2021-01-13,1738.6389842358092
2021-01-14,1694.3889713449921
2021-01-15,1623.474530783863
2021-01-16,1511.3975016832642
2021-01-17,1374.1976390427235
2021-01-18,1261.3628444567046
2021-01-19,1190.304322179257
2021-01-20,1149.4041734336606
2021-01-21,1116.2523090468028
2021-01-22,1068.8027990805972
2021-01-23,994.6111406480001
2021-01-24,903.1936074431998
2021-01-25,827.6524806495371
2021-01-26,780.0704082007131
2021-01-27,753.472132993237
2021-01-28,733.6025281172116
2021-01-29,706.3368721533781
2021-01-30,663.9490792573321
2021-01-31,611.6704297976602
2021-02-01,568.4868504457687
2021-02-02,541.1777276096545
2021-02-03,525.350538993353
2021-02-04,512.4134396102525
2021-02-05,493.8611664512457
2021-02-06,464.8738039161411
2021-02-07,429.2255355041007
2021-02-08,399.8213122824559
2021-02-09,381.26946090640547
2021-02-10,370.6796404530777
2021-02-11,362.2288644915147
2021-02-12,350.08192162015445
2021-02-13,331.106107640125
2021-02-14,307.7555915070268
2021-02-15,288.4756363307405
2021-02-16,276.3216737400374
2021-02-17,269.56083163190067
2021-02-18,264.3984117392553
2021-02-19,257.0266504682452
2021-02-20,245.53252396118913
2021-02-21,231.39149904588257
2021-02-22,219.71423610999494
2021-02-23,212.34506549988558
2021-02-24,208.16269582426867
2021-02-25,204.91308999011179
2021-02-26,200.33216918701206
2021-02-27,193.2058540662684
2021-02-28,184.4597723859628
2021-03-01,177.27967367222453
2021-03-02,172.7046488505115
2021-03-03,169.80904335681717
2021-03-04,166.9415622623886
2021-03-05,162.35386724390526
2021-03-06,155.11252963249822
2021-03-07,146.27559715800717
2021-03-08,139.03477173502094
2021-03-09,134.45079031588472
2021-03-10,131.68915025791827
2021-03-11,129.0774301662891
2021-03-12,124.95208676787192
2021-03-13,118.44391057831587
2021-03-14,110.49269895100751
2021-03-15,103.97362636033903
2021-03-16,99.8490494722409
2021-03-17,97.36542865784817
2021-03-18,95.04746697934901
2021-03-19,91.35375897826384
2021-03-20,85.51939447576315
2021-03-21,78.3788648635184
2021-03-22,72.50657635098757
2021-03-23,68.81078038333617
2021-03-24,66.8005441582126
2021-03-25,65.28385307233778
2021-03-26,62.987366838716945
2021-03-27,59.366736643395484
2021-03-28,54.91759978257203
2021-03-29,51.24328232813592
2021-03-30,48.939379324378294
2021-03-31,47.721122962011805
2021-04-01,46.96856518438998
2021-04-02,45.98983782196244
2021-04-03,44.47637098785378
2021-04-04,42.59691370657344
2021-04-05,41.04291062331558
2021-04-06,40.08362378446346
2021-04-07,39.62362968046403
2021-04-08,39.550586895464164
2021-04-09,39.624827331516045
2021-04-10,39.748823159348646
2021-04-11,39.8778790481306
2021-04-12,39.96235418666174
2021-04-13,40.03002422301705
2021-04-14,40.258485765372996
2021-04-15,40.766632893824
2021-04-16,41.64914768247957
2021-04-17,43.056845452274125
2021-04-18,44.78333634320493
2021-04-19,46.213154655570676
2021-04-20,47.10245795532333
2021-04-21,47.579854144727236
2021-04-22,47.75982855021287
2021-04-23,47.72963841614841
2021-04-24,47.62910315974532
