Date,OriginalCases
2021-03-28,57.20141979026571
2021-03-29,52.83593934265708
2021-03-30,49.23875405639113
2021-03-31,46.97978258151138
2021-04-01,45.76003723894065
2021-04-02,44.90944214273438
2021-04-03,43.67225213587573
2021-04-04,41.72984921558672
2021-04-05,39.331952501627775
2021-04-06,37.34190331456866
2021-04-07,36.100488467061965
2021-04-08,35.56392318960943
2021-04-09,35.41176427419596
2021-04-10,35.2588973345614
2021-04-11,35.02704830883138
2021-04-12,34.73324911785063
2021-04-13,34.48533725979327
2021-04-14,34.330559142748385
2021-04-15,34.35213877865254
2021-04-16,34.432300500423295
2021-04-17,34.4185646084216
2021-04-18,34.37342372570841
