Date,OriginalCases
2020-06-25,0.4328258969347658
2020-06-26,1.3929988814109235
2020-06-27,2.8580492285263164
2020-06-28,4.545540458106119
2020-06-29,5.92716680352607
2020-06-30,6.667840390002453
2020-07-01,6.743921447615985
2020-07-02,6.272346863387323
2020-07-03,5.322721954355944
2020-07-04,3.949182497665663
2020-07-05,2.4170440747588677
2020-07-06,1.1396709488560086
2020-07-07,0.3248838627083869
2020-07-08,4.9237775784945576e-08
2020-07-09,0.45962330030860343
2020-07-10,1.5557621573124238
2020-07-11,3.2556023169346076
2020-07-12,5.262321937019853
2020-07-13,6.9981855167251705
2020-07-14,8.086144447996631
2020-07-15,8.45327943311346
2020-07-16,8.094503153250256
2020-07-17,7.004208971957744
2020-07-18,5.265652894500724
2020-07-19,3.256945679215508
2020-07-20,1.5559764518503767
2020-07-21,0.45965759828875746
2020-07-22,5.299647654277258e-05
2020-07-23,5.990294791292559e-05
2020-07-24,0.0007016530375344262
2020-07-25,0.0040231282438549796
2020-07-26,0.009816714732453689
2020-07-27,0.01748079907339686
2020-07-28,0.02389363117767715
2020-07-29,0.031644077836894505
2020-07-30,0.01106555022305962
2020-07-31,0.008932106618369217
2020-08-01,0.009764167753581647
2020-08-02,0.014690088091070273
2020-08-03,0.023211921248906867
2020-08-04,0.03137909774660961
2020-08-05,0.028534143737275666
2020-08-06,1.007063082664519
2020-08-07,3.3869094847434376
2020-08-08,7.071265552529742
2020-08-09,11.409957717576775
2020-08-10,15.152024773985394
2020-08-11,17.51108154627345
2020-08-12,18.387505009997472
2020-08-13,19.229052526079162
2020-08-14,20.67623122981175
2020-08-15,22.831875392154796
2020-08-16,25.46911070187881
2020-08-17,27.829255381916862
2020-08-18,29.252684611689617
2020-08-19,29.471033593542447
2020-08-20,28.713015608801797
2020-08-21,26.36900370291399
2020-08-22,22.58571602623241
2020-08-23,18.25294075364546
2020-08-24,14.620857575447905
2020-08-25,12.232735291918543
2020-08-26,11.1079821051142
2020-08-27,11.274578123746503
2020-08-28,11.258231001670694
2020-08-29,11.135229002793222
2020-08-30,10.983136985299733
2020-08-31,10.790199778333983
2020-09-01,10.507118101267062
2020-09-02,10.178162421146665
2020-09-03,10.100362595337607
2020-09-04,9.796588739508232
2020-09-05,9.305621828053576
2020-09-06,8.701874790894955
2020-09-07,8.143483711567145
2020-09-08,8.025458659302188
2020-09-09,9.1807565615814
2020-09-10,16.580559885937898
